"","start_p10","hh_id","tratamiento_control","tratamiento_control.x","city","pledge","edad_hh","mujer_hh","escolaridad_hh","edad","edad_sq","afro","mujeres_1","educacionninguno","educacionprimaria_o_menos","educacionsecundaria_completa","educacionsecundaria_incompleta","educaciontecnica_teconologica","educacionuniversidad","educacionprimaria_o_menos_ninguno","hh_size","nino_0_a_5","nino_0_a_6","nino_13_a_17","nino_7_a_12","nino_18_a_24","nino_25_a_40","nino_41_a_65","nino_66","nino","nino_0_a_14","joven_15_a_24","adulto_25_59","adulto_mayor_60","adulto","adulto_mayor_65","adulto_mayor","hijos","padres","otros","moda_cmh_p9","construccion","poblacion_edad_trabajar_1","poblacion_edad_trabajar_juvenil_1","desempleo_1","desempleo_juvenil_1","participacion_laboral_1","participacion_laboral_juvenil_1","empleado_con_contrato_formal_1","empleado_con_seguridad_social_1","empleado_insatisfecho_laboralmente_1","empleado_con_sub_empleado_1_1","empleado_con_ingreso_menor_salario_minimo_1","empleado_canales_busqueda_formales_1","asalariados_1","n","empleados_1","desempleo_dummy","construccion_dummy","piso_tierra","piso_mejor","cocina_prov","bano_bald","bano_todas","satisfaccion_hh","n_rooms","n_bedrooms","n_baths","n_living","sspp","percepcion_agua","cocina_mejor","modd_ig_p4","modd_ig_p48","modd_ig_p49","modd_ig_p56","pobreza_modera_y_extrema_sisben","fuente_informal","ing","ing_insuf","gast","ingr_alimento","gast_sal","deuda","valor_deuda","fuente_ingreso","porct_ingreso_fuente","financiacion_deuda","precio_venta","ingreso_futuro","total_ahorro","meses_ahorro","cuenta_ahorro","tratamiento_control.y","start_p10.y","visita_medico","diarrea","vomito","fiebre","irritaciones","i_health_perc","i_health_perc_sum","edad_0_a_6","edad_7_a_12","edad_13_a_17","edad_15_a_18","edad_18_a_24","edad_25_a_40","edad_41_a_65","edad_66","visita_medico_edad_0_a_6","visita_medico_edad_7_a_12","visita_medico_edad_13_a_17","visita_medico_edad_15_a_18","visita_medico_edad_18_a_24","visita_medico_edad_25_a_40","visita_medico_edad_41_a_65","visita_medico_edad_66","diarrea_edad_0_a_6","diarrea_edad_7_a_12","diarrea_edad_13_a_17","diarrea_edad_15_a_18","diarrea_edad_18_a_24","diarrea_edad_25_a_40","diarrea_edad_41_a_65","diarrea_edad_66","vomito_edad_0_a_6","vomito_edad_7_a_12","vomito_edad_13_a_17","vomito_edad_15_a_18","vomito_edad_18_a_24","vomito_edad_25_a_40","vomito_edad_41_a_65","vomito_edad_66","fiebre_edad_0_a_6","fiebre_edad_7_a_12","fiebre_edad_13_a_17","fiebre_edad_15_a_18","fiebre_edad_18_a_24","fiebre_edad_25_a_40","fiebre_edad_41_a_65","fiebre_edad_66","irritaciones_edad_0_a_6","irritaciones_edad_7_a_12","irritaciones_edad_13_a_17","irritaciones_edad_15_a_18","irritaciones_edad_18_a_24","irritaciones_edad_25_a_40","irritaciones_edad_41_a_65","irritaciones_edad_66","i_health_perc_edad_0_a_6","i_health_perc_edad_7_a_12","i_health_perc_edad_13_a_17","i_health_perc_edad_15_a_18","i_health_perc_edad_18_a_24","i_health_perc_edad_25_a_40","i_health_perc_edad_41_a_65","i_health_perc_edad_66","i_health_perc_sum_edad_0_a_6","i_health_perc_sum_edad_7_a_12","i_health_perc_sum_edad_13_a_17","i_health_perc_sum_edad_15_a_18","i_health_perc_sum_edad_18_a_24","i_health_perc_sum_edad_25_a_40","i_health_perc_sum_edad_41_a_65","i_health_perc_sum_edad_66","i_healh","i_healh_edad_0_a_6","i_healh_edad_7_a_12","i_healh_edad_13_a_17","i_healh_edad_15_a_18","i_healh_edad_18_a_24","i_healh_edad_25_a_40","i_healh_edad_41_a_65","i_healh_edad_66","moda_cmh_p12","seguridad_barrio","instituciones_gobierno","instituciones_empresas_serv_pub","instituciones_policia","instituciones_jac","instituciones_asociaciones_locales","instituciones_iglesias","imagen_privados","privadas_bienestar","satisfecho_barrio","relacion_vecinos","satisfaccion","animo","nervioso","moral_baja","calmado","feliz","vitalidad","satisfecho","cosas_bien","no_controlar_cosas","seguridad","dificultades","energia","agotado","cansado","reducir_trabajo","baja_productividad","trabajo_sin_cuidado","i_vitalidad","i_rol_emocional","i_salud_mental","i_animo","i_satisfaccion","i_extra","i_mental","moda_cmh_p7","modg_ef_p2","modg_ef_p3","modg_ef_p4","modg_ef_p5","modg_ef_p6","modg_ef_p7","modg_ef_p25","modg_ef_p26","modg_ef_p27","modg_ef_p28","modg_ef_p29","modg_ef_p30","modg_ef_p8","modg_ef_p9","modg_ef_p10","modg_ef_p11","modg_ef_p12","modg_ef_p13","modg_ef_p14","modg_ef_p15","modg_ef_p16","modg_ef_p17","escucha","aceptacion","satisfaccion_comportamiento","mejorar_tristeza","saber_problemas","apoyo","i_ambiente_familiar","economic_empowerment_index","family_functionality","family_violence_index_C","family_responsiveness_index_C","family_functionality_index_c","family_functionality_index","oficios_frecuente","oficios_mejoramiento_frecuente","trabajo_frecuente","n_oficios","n_trabajo","oficio_first","oficio_second","oficio_third","horas_oficios","horas_trabajo","oficio_first_dummy","oficio_second_dummy","oficio_third_dummy","n_per_room","venta","area","arriendo","aux_nino"
"889","43600567","uuid:f426751e-8eb6-4a96-9896-1bddeaa039d0","1","1",1,2,59,1,"primaria_o_menos",38.25,1859.25,0,0.5,0,0.5,0,0.5,0,0,0.5,4,0,0,0,0.25,0,0.25,0.5,0,0.25,0.25,0,0.75,0,0.75,0,0,0.25,0.5,0.25,153,0,3,1,0,0,0.333333333333333,1,0,1,0,0,0,0,0,4,1,FALSE,FALSE,0,1,1,0,1,2,4,1,1,1,,3,0,2,1,,1,0,1,4,0,7,4,1,1,2,3,100,1,50000000,4,1,,1,"1",,0.5,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0.5,0,,0.25,,0,,0,0.25,,,0,,0,,0,0,,,0,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,2,3,2,2,2,2,2,3,3,2,2,3,2,3,3,3,3,2,2,2,0.5,0.25,0.3125,0.25,0.25,0.375,0.352941176470588,1.5,3,3,3,3,3,3,0,0,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0.75,0.166666666666667,58,1,0.75,1,4,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0,48,,TRUE,FALSE,FALSE,1,5967500,11,350000,FALSE
"890","43605902","uuid:0a362bc7-cf7c-442e-9687-86293572f715","1","1",1,2,47,1,"tecnica_teconologica",24.6666666666667,871.333333333333,1,1,0,0.333333333333333,0,0,0.666666666666667,0,0.333333333333333,3,0,0,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0.666666666666667,0,0,0.333333333333333,0.333333333333333,0.333333333333333,74,0,2,1,0,,0.5,0,0,1,0,0,0,0,0,3,1,FALSE,FALSE,0,1,0,1,1,3,5,2,1,1,,4,0,4,2,0,1,1,1,5,1,2,4,1,1,4,2,90,1,60000000,2,2,0,1,"1",,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,1,0,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0,,0,,0.333333333333333,0.333333333333333,,0,,,0,,0,0,,0,,,0,0,0,0,0,0.333333333333333,0,,0,,0,0,,0.333333333333333,,,0,0,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0,0,0,0.333333333333333,0.333333333333333,0,0.666666666666667,0,1,,0,0,1,1,0,1,0,1,4,1,1,0,0,1,1,3,3,4,3,3,2,4,3,3,3,3,4,3,3,3,3,3,3,5,2,1,1,0.625,0.0833333333333333,0.5625,0.25,0.75,0.5,0.470588235294118,2,3,2,2,3,3,3,1,1,1,1,1,1,3,3,2,2,2,2,4,4,4,4,4,3,3,4,4,4,0.666666666666667,0.25,46,0.583333333333333,0.666666666666667,1,3,0.5,0.5,0.5,0,0,0,0.5,0,,,FALSE,TRUE,FALSE,0.6,7672500,48,450000,FALSE
"891","43607068","uuid:a3e13150-7626-480c-b5df-798d82422da8","1","1",1,3,81,1,"secundaria_incompleta",81,6561,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,81,,1,0,,,0,,,,,,,,,1,0,,,0,1,0,0,1,4,4,1,1,1,,4,0,2,1,,2,0,1,4,0,2,2,1,1,1,3,70,1,35000000,4,1,,0,"1",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,0,,,,1,,,,0,,,,0,,0,0,0,0,0,0,0,,,,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,1,2,4,4,4,5,5,4,4,4,4,1,4,2,4,4,4,5,2,2,2,0.8125,0.25,0.875,0.75,0.75,0.4375,0.632352941176471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,1,0,0,48,,TRUE,FALSE,FALSE,0.25,5115000,60,3e+05,TRUE
"892","43610680","uuid:ece754ee-bd3a-4982-a1a9-6ac92c78887f","0","0",1,1,53,1,"ninguno",42.6666666666667,2342,0,0.333333333333333,0.333333333333333,0.666666666666667,0,0,0,0,1,3,0,0,0,0.333333333333333,0,0,0.666666666666667,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0.666666666666667,0,0,0.333333333333333,0.666666666666667,0,128,0,2,0,0,,0.5,,0,1,0,0,1,0,0,3,1,FALSE,FALSE,0,1,0,1,1,5,3,2,1,1,,3,0,2,1,,,1,,3,0,7,2,1,0,,2,100,,3,4,1,,,"0",,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0,,0,,0,,,0,,,0,,0,,,0,,,0,0,0,0,0,0,0,,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3,3,2,4,5,5,5,5,5,5,5,5,4,5,4,5,5,5,4,2,2,2,0.9375,0.25,1,1,1,0.875,0.823529411764706,1.33333333333333,3,3,3,3,3,3,1,1,1,0,0,1,2,2,1,4,2,4,3,3,3,3,4,4,4,4,4,4,0.75,0.166666666666667,45,0.625,0.75,0.75,3,1,1,0.5,0.5,0.5,0.5,0.5,0,48,5,TRUE,TRUE,FALSE,1,5115000,35,3e+05,FALSE
"893","43611767","uuid:6f2e5bd6-b2dd-4b25-9d7e-87cf91365172","1","1",1,2,47,1,"primaria_o_menos",39,1683.66666666667,0,0.333333333333333,0,0.666666666666667,0,0.333333333333333,0,0,0.666666666666667,3,0,0,0,0,0.333333333333333,0,0.666666666666667,0,0,0,0.333333333333333,0.666666666666667,0,1,0,0,0,0.666666666666667,0.333333333333333,117,0.333333333333333,3,1,0,0,1,1,0,1,0,0,0.333333333333333,0,0.333333333333333,3,3,FALSE,TRUE,0,1,1,0,1,4,4,1,1,1,,3,0,5,1,,1,0,0,2,0,3,5,1,1,1,2,80,0,30000000,1,1,,1,"1",,0,0.333333333333333,0,0.333333333333333,0,0.333333333333333,0.666666666666667,0,0,0,0,0.333333333333333,0,0.666666666666667,0,,,,0,0,,0,,,,,0,0,,0.333333333333333,,,0,0,0,0,0,0,0,,,,0,0,,0.333333333333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0.666666666666667,0,1,,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,2,2,3,4,2,2,2,4,4,3,3,2,4,2,4,3,3,2,1,1,2,0.4375,0.0833333333333333,0.5,0.25,0.5,0.5,0.397058823529412,1.33333333333333,4,4,4,2,1,0,1,1,0,1,1,1,4,4,4,4,4,4,0,2,1,0,5,5,5,3,2,1,0.625,0.208333333333333,42,1,0.625,0.1875,3,0.333333333333333,0.333333333333333,1,0,0.333333333333333,0,0.333333333333333,0,,0,FALSE,TRUE,FALSE,0.75,5967500,80,350000,FALSE
"894","43613777","uuid:ba995fc3-57b8-4766-b6e5-9b8a864ae0d4","1","1",1,3,50,1,"primaria_o_menos",32.1666666666667,1675.5,0,0.666666666666667,0,0.833333333333333,0.166666666666667,0,0,0,0.833333333333333,6,0,0.166666666666667,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.166666666666667,0.333333333333333,0.166666666666667,0.666666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,193,0,4,1,0,0,0.5,1,0,1,0,0,0,0,0,6,2,FALSE,FALSE,0,1,0,0,1,4,8,4,1,1,,4,0,1,1,,1,1,1,4,0,2,4,1,1,4,2,40,1,60000000,5,1,,1,"1",,0.166666666666667,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0,0,,0,0,0,0,0.166666666666667,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,3,5,1,3,4,2,1,1,3,4,2,2,5,2,4,3,1,2,2,1,1,1,0.1875,0,0.3125,0.25,0.25,0.625,0.294117647058824,1.66666666666667,4,4,4,4,4,3,1,1,1,0,1,1,4,4,4,4,4,4,4,4,3,4,5,5,5,5,5,4,0.958333333333333,0.208333333333333,62,1,0.958333333333333,0.9375,4,1,1,0.5,0.25,0,0.5,0.5,0,48,,TRUE,TRUE,FALSE,0.75,7672500,80,450000,TRUE
"895","43615569","uuid:66f10b68-2124-473b-9f0a-77d055223da3","1","1",1,2,60,0,"primaria_o_menos",36.75,1670.25,0,0.5,0,0.5,0.25,0.25,0,0,0.5,4,0,0,0.25,0,0,0.25,0.5,0,0.25,0.25,0,0.5,0.25,0.75,0,0,0.5,0.5,0,147,0.5,3,1,0,0,0.666666666666667,1,0.5,1,0.5,0.5,1,0.5,1,4,2,FALSE,TRUE,0,1,0,0,1,,5,2,1,1,,3,0,1,1,,,0.75,,1,0,7,5,1,0,,2,50,,50000000,5,1,,,"1",,0,0,0,0,0,0,0,0,0,0.25,0,0,0.25,0.5,0,,,0,0,,0,0,,,,0,0,,0,0,,,0,0,0,0,0,0,0,,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,1,3,2,5,5,4,5,4.5,4.5,5,5,4,5,4,5,5,4,3.5,2,2,2,0.84375,0.25,0.875,1,1,0.875,0.772058823529412,1.5,3,3,2,3,3,3,1,1,1,1,1,1,3,2,4,2,2,3,4,4,3,4,4,4,3,4,4,4,0.708333333333333,0.25,48,0.666666666666667,0.708333333333333,0.9375,3,0.25,0.25,0.75,0.25,0.5,0.25,0,0,0,0,TRUE,FALSE,FALSE,0.8,8525000,42,5e+05,FALSE
"896","43632097","uuid:6a25364d-0b6c-4fbf-9dff-3c883ed233ad","0","0",1,1,47,1,"secundaria_completa",33.5,1304.5,0,0.5,0,0,0.5,0.5,0,0,0,2,0,0,0,0,0.5,0,0.5,0,0,0,0.5,0.5,0,1,0,0,0.5,0.5,0,67,0,2,1,0,0,1,1,0,1,0,0,1,0,0,2,2,FALSE,FALSE,0,0,0,0,1,2,3,1,1,1,,3,0,2,1,,1,1,0,5,1,1,3,0,1,5,2,100,0,20000000,4,1,,1,"0",,0,0.5,0,0,0,0.5,0.5,0,0,0,0,0.5,0,0.5,0,,,,0,0,,0,,,,,0,0,,0.5,,,0,0,0,0,0,0,0,,,,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,1,,0,0,0,0,0,1,0,1,4,1,1,0,0,0,0,1,2,4,1,2,3,4.5,5,5,4,4,4,3.5,3,4,3.5,4,3,1,2,2,2,0.5,0.25,0.90625,0.5,0.75,0.625,0.595588235294118,1.5,3,3,3,4,3,4,1,1,1,0,0,0,3,4,4,4,4,4,4,4,3,3,4,4,4,5,4,5,0.833333333333333,0.125,57,0.958333333333333,0.833333333333333,0.875,4,1,1,1,0,1,0,1,0,,0,FALSE,TRUE,FALSE,0.666666666666667,6820000,20,4e+05,FALSE
"897","43634284","uuid:609e5ad5-6992-4606-9c3b-ce0a981b0dfe","1","1",1,2,46,1,"secundaria_completa",35,1346,0,1,0,0,0.5,0,0.5,0,0,2,0,0,0,0,0.5,0,0.5,0,0,0,0.5,0.5,0,1,0,0,0.5,0.5,0,70,0,2,1,0,0,1,1,1,1,0.5,0.5,0,0,1,2,2,FALSE,FALSE,0,1,0,0,1,4,6,2,1,1,,4,0,4,6,1,1,0,0,2,0,1,1,0,1,1,2,70,0,15000000,2,6,1,1,"1",,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,,,,0,0,,0.5,,,,,0,0,,0,,,0,0,0,0,0,0,0,,,,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,4,0,1,0,0,0,1,3,4,3,3,4,3,2,2,3,3,2,4,4,1,5,4,3,3,3,1,1,1,0.4375,0,0.375,0.5,0.75,0.625,0.411764705882353,2,2,2,2,0,3,3,1,1,0,1,1,1,4,2,4,4,2,4,4,4,4,4,3,3,3,1,4,4,0.5,0.208333333333333,48,0.833333333333333,0.5,1,3,0.5,0.5,1,0,1,0,0.5,0,,0,FALSE,TRUE,FALSE,0.333333333333333,5115000,35,3e+05,FALSE
"898","43635359","uuid:72ec8c48-9164-4942-a1b9-1ae4e5407131","0","0",1,1,60,0,"primaria_o_menos",25.1428571428571,1046,0,0.428571428571429,0.142857142857143,0.571428571428571,0,0.142857142857143,0.142857142857143,0,0.714285714285714,7,1,0.285714285714286,0,0.142857142857143,0,0.285714285714286,0.285714285714286,0,0.428571428571429,0.428571428571429,0,0.428571428571429,0.142857142857143,0.571428571428571,0,0,0.428571428571429,0.285714285714286,0.285714285714286,176,0.333333333333333,4,1,0,,0.75,0,0,1,0,0,0.666666666666667,0,0.333333333333333,7,3,FALSE,TRUE,0,1,0,1,1,,5,2,1,1,,3,0,1,1,,1,0.857142857142857,1,5,1,1,3,0,1,3,2,50,1,12000000,5,1,,1,"0",,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.142857142857143,0.285714285714286,0.714285714285714,0.285714285714286,0.142857142857143,0,0,0,0.285714285714286,0.285714285714286,0,0.5,0,,0,,0,0,,0.5,0,,0,,0,0,,0.5,0,0,0,0,0,0,0,0.5,0,,0,,0,0.142857142857143,,0.5,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0.142857142857143,0,0.571428571428571,0,0,0,0,0,0.142857142857143,0,1,1,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,2,3,5,2,4,5,5,5,3,4,5,5,3,3,4,3,5,2,1,2,1,2,0.5625,0.166666666666667,0.8125,1,1,0.5625,0.602941176470588,1.42857142857143,4,4,4,4,4,3,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,4,0.958333333333333,0.25,63,1,0.958333333333333,1,4,0.75,0.75,0.75,0.25,0.5,0.25,0.25,0.25,0,0,TRUE,TRUE,TRUE,1.4,8525000,10,5e+05,FALSE
"899","43639779","uuid:ba7168cb-7907-4e37-9f52-388823b4a0a4","1","1",1,3,50,0,"secundaria_incompleta",47.5,2262.5,0,0.5,0,0,0.5,0.5,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,95,0,2,0,0,,0.5,,1,1,0,0,0,0,1,2,1,FALSE,FALSE,0,1,1,1,1,,5,2,1,1,,4,0,1,1,,1,0,1,2,0,1,5,0,1,3,2,100,1,80000000,5,1,,1,"1",,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,0,,,0.5,,,,,0,,,0,,,0,0,0,0,0,0,0,,,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,3,1,1,1,0,0,1,3,1,2,3,5,2,2,3,3,3,4,5,3,3,3,3,4,3,1,1,1,1,0.5,0,0.4375,0.25,1,0.5,0.411764705882353,1.5,4,4,4,4,4,4,1,1,0,0,1,1,2,4,2,2,2,4,4,4,4,4,5,5,5,5,5,5,1,0.166666666666667,56,0.666666666666667,1,1,4,0.5,0.5,0.5,0.5,0.5,0.5,0,0,48,55,TRUE,FALSE,FALSE,0.4,10230000,82,6e+05,FALSE
"900","43640603","uuid:3297eecb-0de2-4a2d-bc72-5293cd730dc6","1","1",1,2,54,1,"secundaria_incompleta",25.6666666666667,871.666666666667,0,0.666666666666667,0.333333333333333,0.166666666666667,0,0.5,0,0,0.5,6,1,0.166666666666667,0,0,0.333333333333333,0.333333333333333,0.166666666666667,0,0.166666666666667,0.166666666666667,0.333333333333333,0.5,0,0.833333333333333,0,0,0.666666666666667,0.166666666666667,0.166666666666667,154,0,5,4,0,0,0.6,0.5,0.333333333333333,1,0,0,0.333333333333333,0,1,6,3,FALSE,FALSE,0,1,0,0,1,4,6,2,1,1,,3,0,1,1,,1,1,0,2,0,1,1,0,1,1,2,40,0,80000000,5,1,,1,"1",,0.166666666666667,0,0,0,0,0,0,0.166666666666667,0,0,0,0.333333333333333,0.333333333333333,0.166666666666667,0,0,,,0,0,0,0.166666666666667,,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,3,2,3,4,1,1,1,2,1,2,4,5,1,5,4,2,2,1,1,1,1,0.1875,0,0.0625,0,0.75,0.6875,0.264705882352941,1.66666666666667,4,4,4,3,3,3,1,1,1,1,1,1,0,4,4,0,0,4,3,4,4,4,5,5,5,4,4,4,0.875,0.25,48,0.5,0.875,0.9375,3,0.6,0.6,0.6,0,0.6,0.2,0.4,0,,0,TRUE,TRUE,FALSE,1,5115000,35,3e+05,FALSE
"901","43643362","uuid:da36a3d0-861a-4818-893c-975ca4568af1","0","0",1,1,68,0,"secundaria_incompleta",52.25,2898.75,0,0.25,0,0.25,0.25,0.5,0,0,0.25,4,0,0,0,0,0,0.25,0.5,0.25,0,0,0,0.5,0.5,1,0.25,0,0.5,0.5,0,209,0,4,0,0,,0.75,,0,1,0,0,1,0,0,4,3,FALSE,FALSE,0,0,0,0,1,,6,4,1,1,,4,0,1,1,,,0,,3,0,3,2,1,0,,2,50,,80000000,5,1,,,"0",,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.25,,,,0,,0,0,0,,,,0,,0,0,0,,0,0,0,0,0,0,0,,,,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,3,3,2,3,4,2,3,3,3,3,3,4,4,5,4,5,3,5,2,2,2,2,0.5625,0.25,0.5,0.25,0.75,0.875,0.558823529411765,1.25,3,3,3,3,3,3,1,1,1,1,1,1,4,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,0.75,0.25,54,1,0.75,0.75,4,0.5,0.5,0.75,0.25,0.75,0.25,0.25,0,0,12,TRUE,TRUE,FALSE,0.666666666666667,8525000,80,5e+05,TRUE
"902","43661822","uuid:0f416b56-6661-4730-aec1-1396594bb081","0","0",1,1,59,1,"ninguno",41,2005,0,1,0.5,0,0.5,0,0,0,0.5,2,0,0,0,0,0.5,0,0.5,0,0,0,0.5,0.5,0,1,0,0,0.5,0.5,0,82,,2,1,,,0,0,,,,,,,,2,0,,,0,1,0,0,1,4,4,2,1,1,,2,0,2,1,,2,0,1,1,0,2,1,1,1,6,1,50,1,20000000,4,1,,0,"0",,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,,,,0,0,,0,,,,,0,0,,0,,,0,0,0,0,0,0,0,,,,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,2,4,2,3.5,2.5,3,3.5,4,4,4,3.5,3,4,3.5,3.5,4,3,5,1.5,1.5,1.5,0.75,0.125,0.65625,0.375,0.625,0.625,0.558823529411765,2,3,3,3,4,3,3,1,1,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,0.791666666666667,0.0833333333333333,59,1,0.791666666666667,1,4,1,1,0,0.5,0,1,0,0,60,,TRUE,FALSE,FALSE,0.5,6820000,66,4e+05,FALSE
"903","43662572","uuid:90b06ae2-8d81-4035-b5ca-5beed339abc6","0","0",1,1,95,0,"ninguno",74,5917,0,0.5,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0.5,0.5,0,0,0,0.5,0.5,1,0.5,0.5,0.5,0.5,0,148,,2,0,,,0,,,,,,,,,2,0,,,0,0,0,0,1,,4,1,1,1,,2,0,3,1,,,0.5,,4,0,7,4,1,0,,3,70,,40000000,3,1,,,"0",,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,,,,0,,,0.5,0.5,,,,0,,,0,0,,0,0,0,0,0,0,0,,,,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,4,3,3,3,3,3,1,1,1,1,1,1,4,4,4,4,4,4,3,3,3,3,5,4,4,4,4,4,0.791666666666667,0.25,55,1,0.791666666666667,0.75,4,1,1,0,0,0,0.5,0,0.5,,,TRUE,FALSE,TRUE,0.5,8525000,20,5e+05,TRUE
"904","43672851","uuid:65bb4ebb-b62a-4c33-aa59-cb49377d85fd","0","0",1,1,58,1,"secundaria_completa",58,3364,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,58,0,1,0,0,,1,,0,1,0,0,1,0,0,1,1,FALSE,FALSE,0,1,0,1,1,5,3,2,1,1,,3,0,1,2,0,1,0,0,2,0,2,1,1,1,1,2,100,0,70000000,5,2,0,1,"0",,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,0,,,0,,,,,0,,,0,,,0,0,0,0,0,0,0,,,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,2,1,3,5,3,5,5,5,5,4,5,4,5,4,5,5,5,3,2,2,2,0.8125,0.25,1,0.5,1,0.875,0.764705882352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,0,1,0,,0,FALSE,TRUE,FALSE,0.333333333333333,6820000,42,4e+05,FALSE
