"","field_1","start_p10","lon","lat","altitude","dpto_ccdgo","mpio_ccdgo","zu_ccdgo","zu_cdivi","setu_ccdgo","setu_ccnct","secu_ccdgo","secu_ccnct","manz_ccdgo","manz_ccnct","cod_ctstr","manz_narea","manz_lati","manz_long","shape_Leng","shape_Area","MANZ_VIV","FT_ACT_VIV","Municipio"
"763",566,31959597,-76.555840758055,3.39456642005461,975,"76","001","000","76001000","1811","760011000000001811","01","76001100000000181101","26","7600110000000018110126","0000000000000",8579.00002304,3.39455043038,-76.5554491794,0.00330628441,6.9685e-07,156,"VIV_CNPV2018","Cali"
"764",570,31992224,-76.5617760897244,3.38953461638781,994,"76","001","000","76001000","1814","760011000000001814","04","76001100000000181404","01","7600110000000018140401","0000000000000",5727.01183155,3.38942725061,-76.5619093035,0.00395353574,4.6518e-07,66,"VIV_CNPV2018","Cali"
"765",572,32078660,-75.5472091,6.3011099,1648,"05","001","000","05001000","0103","050011000000000103","03","05001100000000010303","21","0500110000000001030321","0500100103051",1690.29558504,6.30096032097,-75.5470717796,0.00169542389,1.3804e-07,41,"VIV_CNPV2018","Medellin"
"766",573,32102790,-75.5379789257305,6.25421042908976,1475,"05","001","000","05001000","9061","050011000000009061","04","05001100000000906104","15","0500110000000090610415","0500109008025",1249.74278795,6.25425660416,-75.5378650902,0.00157882621,1.0206e-07,12,"VIV_CNPV2018","Medellin"
"767",575,32144313,-75.5396037,6.24313075,1757,"05","001","000","05001000","0808","050011000000000808","05","05001100000000080805","04","0500110000000008080504","0500109008000",3504.29126597,6.24352763288,-75.5395834884,0.00357352086,2.8616e-07,50,"OPERATIVO FOCALIZADO 2022","Medellin"
"768",576,32182047,-75.5498281,6.295234,1637,"05","001","000","05001000","0204","050011000000000204","01","05001100000000020401","12","0500110000000002040112","050010207047",1878.30368727,6.29511113621,-75.5495035042,0.00266673861,1.534e-07,72,"VIV_CNPV2018","Medellin"
"769",577,32208850,-75.5379789257305,6.25421042908976,1561,"05","001","000","05001000","9061","050011000000009061","04","05001100000000906104","15","0500110000000090610415","0500109008025",1249.74278795,6.25425660416,-75.5378650902,0.00157882621,1.0206e-07,12,"VIV_CNPV2018","Medellin"
"770",578,32255078,-75.5515317,6.2897053,1609,"05","001","000","05001000","0105","050011000000000105","05","05001100000000010505","05","0500110000000001050505","050010105009",6602.77419807,6.28943956389,-75.5512495684,0.00355682897,5.3922e-07,32,"VIV_CNPV2018","Medellin"
"771",580,32258550,-75.5275765,6.23458858,1827,"05","001","000","05001000","9066","050011000000009066","02","05001100000000906602","19","0500110000000090660219","050010817039",4162.34083901,6.23501349688,-75.5276813789,0.00353153144,3.3989e-07,46,"VIV_CNPV2018","Medellin"
"772",581,32285101,-76.5609280345664,3.38934913284786,1009,"76","001","000","76001000","1814","760011000000001814","04","76001100000000181404","63","7600110000000018140463","0000000000000",772.161708082,3.38937438549,-76.5608265975,0.00112483807,6.272e-08,6,"VIV_CNPV2018","Cali"
"773",583,32323288,-75.5468612,6.2995846,1658,"05","001","000","05001000","0103","050011000000000103","03","05001100000000010303","06","0500110000000001030306","050010103042",5464.69183983,6.29981075858,-75.5468740001,0.00581486998,4.4629e-07,161,"VIV_CNPV2018","Medellin"
"774",584,32342765,-75.5501081,6.2982303,1589,"05","001","000","05001000","0203","050011000000000203","03","05001100000000020303","12","0500110000000002030312","050010205004",2693.98752034,6.29801839065,-75.5503692865,0.00256157236,2.2001e-07,102,"VIV_CNPV2018","Medellin"
"775",586,32358159,-75.5398086,6.24383315,1773,"05","001","000","05001000","0808","050011000000000808","05","05001100000000080805","01","0500110000000008080501","0500109008000",1161.93038226,6.24383765912,-75.5397918974,0.0013933626,9.488e-08,31,"RECUENTO 2023","Medellin"
"776",587,32393942,-75.5473087,6.2958776,1688,"05","001","000","05001000","0101","050011000000000101","03","05001100000000010103","09","0500110000000001010309","050010101029",2616.88046245,6.29578769058,-75.5474163286,0.00320816861,2.1371e-07,86,"RECUENTO 2022","Medellin"
"777",589,32422939,-75.5278096,6.2332673,1783,"05","001","000","05001000","9067","050011000000009067","01","05001100000000906701","09","0500110000000090670109","050010817016",874.949623438,6.23333181103,-75.5277422019,0.00114968528,7.145e-08,18,"VIV_CNPV2018","Medellin"
"778",590,32430020,-75.5480145639644,6.29832445519712,1587,"05","001","000","05001000","0103","050011000000000103","04","05001100000000010304","06","0500110000000001030406","050010103034",2075.82424574,6.29851739954,-75.5479928358,0.00202483141,1.6953e-07,46,"VIV_CNPV2018","Medellin"
"779",591,32452654,-75.5505447,6.2985683,1576,"05","001","000","05001000","0203","050011000000000203","03","05001100000000020303","05","0500110000000002030305","050010205005",8463.04444973,6.29891343543,-75.550844898,0.00528678453,6.9115e-07,47,"VIV_CNPV2018","Medellin"
"780",592,32455454,-75.5492951,6.2950058,1637,"05","001","000","05001000","0204","050011000000000204","01","05001100000000020401","12","0500110000000002040112","050010207047",1878.30368727,6.29511113621,-75.5495035042,0.00266673861,1.534e-07,72,"VIV_CNPV2018","Medellin"
"781",593,32465235,-75.5499536,6.2959666,1628,"05","001","000","05001000","0103","050011000000000103","07","05001100000000010307","07","0500110000000001030707","050010103007",1114.73177521,6.29601983512,-75.5499819481,0.0014947413,9.104e-08,50,"RECUENTO 2023","Medellin"
"782",594,32479953,-75.5499879,6.2959576,1628,"05","001","000","05001000","0103","050011000000000103","07","05001100000000010307","07","0500110000000001030707","050010103007",1114.73177521,6.29601983512,-75.5499819481,0.0014947413,9.104e-08,50,"RECUENTO 2023","Medellin"
"783",596,32487899,-75.5262765,6.2338244,1839,"05","001","000","05001000","9067","050011000000009067","01","05001100000000906701","50","0500110000000090670150","050010817021",2024.59661976,6.23392173989,-75.5264386773,0.0026612535,1.6533e-07,29,"VIV_CNPV2018","Medellin"
"784",597,32500559,-75.549048,6.2955433,1650,"05","001","000","05001000","0103","050011000000000103","06","05001100000000010306","11","0500110000000001030611","0500100103003",856.298903084,6.29561173254,-75.5489608142,0.00121468439,6.993e-08,29,"VIV_CNPV2018","Medellin"
"785",598,32500696,-75.5256143,6.23407259,1851,"05","001","000","05001000","9066","050011000000009066","02","05001100000000906602","33","0500110000000090660233","050010817027",3190.9047884,6.23453233867,-75.5255800109,0.00259578862,2.6057e-07,45,"VIV_CNPV2018","Medellin"
"786",599,32501795,-75.5512435,6.2881361,1619,"05","001","000","05001000","0106","050011000000000106","01","05001100000000010601","12","0500110000000001060112","050010106030",6118.8162975,6.2879046094,-75.5512790598,0.00434910629,4.997e-07,121,"VIV_CNPV2018","Medellin"
"787",600,32513453,-75.5497581,6.2985051,1596,"05","001","000","05001000","0103","050011000000000103","07","05001100000000010307","09","0500110000000001030709","050010103025",3395.25016671,6.2982461267,-75.549792924,0.00365787888,2.7728e-07,161,"VIV_CNPV2018","Medellin"
"788",602,32519087,-75.5280813,6.23543017,1848,"05","001","000","05001000","9066","050011000000009066","02","05001100000000906602","39","0500110000000090660239","050010817038",12503.067988,6.23580225648,-75.5282227537,0.00607251519,1.02099e-06,69,"VIV_CNPV2018","Medellin"
"789",603,32521000,-75.548057,6.298399,1650,"05","001","000","05001000","0103","050011000000000103","04","05001100000000010304","06","0500110000000001030406","050010103034",2075.82424574,6.29851739954,-75.5479928358,0.00202483141,1.6953e-07,46,"VIV_CNPV2018","Medellin"
"790",604,32525563,-75.5499879,6.2959576,1628,"05","001","000","05001000","0103","050011000000000103","07","05001100000000010307","07","0500110000000001030707","050010103007",1114.73177521,6.29601983512,-75.5499819481,0.0014947413,9.104e-08,50,"RECUENTO 2023","Medellin"
"791",605,32526054,-75.5521351,6.289808,1598,"05","001","000","05001000","0105","050011000000000105","05","05001100000000010505","25","0500110000000001050525","050010105010",2024.81417385,6.28966226636,-75.5522715333,0.00166351694,1.6536e-07,31,"VIV_CNPV2018","Medellin"
"792",606,32529962,-75.5314869,6.23736739,1762,"05","001","000","05001000","9066","050011000000009066","01","05001100000000906601","23","0500110000000090660123","050010816021",25861.9134919,6.23859987148,-75.5314771677,0.00734850085,2.11187e-06,69,"VIV_CNPV2018","Medellin"
"793",609,32535369,-75.5412027,6.2435324,1748,"05","001","000","05001000","0808","050011000000000808","01","05001100000000080801","51","0500110000000008080151","050010811067",1152.13300642,6.24362720395,-75.5412039735,0.00130122982,9.408e-08,61,"RECUENTO 2023","Medellin"
"794",612,32580754,-74.8184993,10.9546247,43,"08","001","000","08001000","3705","080011000000003705","14","08001100000000370514","02","0800110000000037051402","0800101080181",7332.89220623,10.9545958775,-74.8189317992,0.00317532569,6.064e-07,72,"VIV_CNPV2018","Baranquilla"
"795",614,32612783,-74.8208005,10.9511774,45,"08","001","000","08001000","3705","080011000000003705","14","08001100000000370514","16","0800110000000037051416","0800101080139",8301.62088421,10.9509832624,-74.821105937,0.00345565518,6.865e-07,130,"VIV_CNPV2018","Baranquilla"
"796",616,32619848,-74.8034262,10.9368451,56,"08","001","000","08001000","3001","080011000000003001","06","08001100000000300106","04","0800110000000030010604","0800101070413",6551.03521282,10.936506911,-74.803836147,0.00435761719,5.4171e-07,60,"VIV_CNPV2018","Baranquilla"
"797",617,32620693,-74.804703,10.939723,61,"08","001","000","08001000","3001","080011000000003001","12","08001100000000300112","16","0800110000000030011216","0800101070374",5434.65176997,10.9394465081,-74.804445103,0.00395327217,4.494e-07,42,"VIV_CNPV2018","Baranquilla"
"798",618,32623209,-74.8235028,10.949332,38,"08","001","000","08001000","3705","080011000000003705","02","08001100000000370502","14","0800110000000037050214","0800101080108",5238.78908577,10.949073963,-74.8236618111,0.00266621396,4.3321e-07,45,"VIV_CNPV2018","Baranquilla"
"799",619,32627098,-74.818649,10.928217,63,"08","001","000","08001000","2902","080011000000002902","11","08001100000000290211","01","0800110000000029021101","0800101090209",5819.24250861,10.9286202542,-74.8189162768,0.00314546049,4.8118e-07,43,"RECUENTO 2021","Baranquilla"
"800",620,32629512,-74.8138719,10.9540873,52,"08","001","000","08001000","2701","080011000000002701","05","08001100000000270105","08","0800110000000027010508","0800101080158",3023.49560996,10.9542938273,-74.8138564036,0.00251331655,2.5003e-07,21,"RECUENTO 2022","Baranquilla"
"801",621,32632016,-74.803383,10.938948,58,"08","001","000","08001000","3001","080011000000003001","12","08001100000000300112","07","0800110000000030011207","0000000000000",6200.70854374,10.9388436226,-74.8034923774,0.00304776749,5.1275e-07,67,"VIV_CNPV2018","Baranquilla"
"802",622,32634688,-74.8262616,10.954402,39,"08","001","000","08001000","3705","080011000000003705","07","08001100000000370507","14","0800110000000037050714","0000000000000",14425.4649765,10.9541758096,-74.8257998335,0.00518812489,1.19291e-06,86,"VIV_CNPV2018","Baranquilla"
"803",623,32635477,-74.818573,10.928559,63,"08","001","000","08001000","2902","080011000000002902","11","08001100000000290211","01","0800110000000029021101","0800101090209",5819.24250861,10.9286202542,-74.8189162768,0.00314546049,4.8118e-07,43,"RECUENTO 2021","Baranquilla"
"804",624,32636512,-74.80571,10.939503,64,"08","001","000","08001000","3001","080011000000003001","11","08001100000000300111","19","0800110000000030011119","0000000000000",1896.74214746,10.9394544155,-74.8057696432,0.00203216334,1.5684e-07,32,"VIV_CNPV2018","Baranquilla"
"805",625,32636575,-74.8249196,10.9542983,42,"08","001","000","08001000","3705","080011000000003705","07","08001100000000370507","14","0800110000000037050714","0000000000000",14425.4649765,10.9541758096,-74.8257998335,0.00518812489,1.19291e-06,86,"VIV_CNPV2018","Baranquilla"
"806",626,32639743,-74.804611,10.939698,61,"08","001","000","08001000","3001","080011000000003001","12","08001100000000300112","16","0800110000000030011216","0800101070374",5434.65176997,10.9394465081,-74.804445103,0.00395327217,4.494e-07,42,"VIV_CNPV2018","Baranquilla"
"807",627,32639848,-74.820352,10.9509049,45,"08","001","000","08001000","3705","080011000000003705","14","08001100000000370514","14","0800110000000037051414","0800101080140",7000.12513928,10.9511623854,-74.8199267112,0.00326491565,5.7887e-07,50,"RECUENTO 2021","Baranquilla"
"808",628,32642312,-74.804092,10.937649,58,"08","001","000","08001000","3001","080011000000003001","12","08001100000000300112","03","0800110000000030011203","0800101070395",8697.30500974,10.9377693693,-74.8038910221,0.00416487487,7.1919e-07,71,"RECUENTO 2021","Baranquilla"
"809",629,32648994,-74.8159722,10.9574793,53,"08","001","000","08001000","2701","080011000000002701","02","08001100000000270102","04","0800110000000027010204","0800101080224",7002.01966901,10.957501236,-74.816456557,0.00322610908,5.7904e-07,58,"VIV_CNPV2018","Baranquilla"
"810",630,32649402,-74.804108,10.938951,58,"08","001","000","08001000","3001","080011000000003001","12","08001100000000300112","16","0800110000000030011216","0800101070374",5434.65176997,10.9394465081,-74.804445103,0.00395327217,4.494e-07,42,"VIV_CNPV2018","Baranquilla"
"811",631,32650703,-74.8226563,10.9478475,38,"08","001","000","08001000","3705","080011000000003705","02","08001100000000370502","06","0800110000000037050206","0800101080093",5262.05244382,10.9477943098,-74.8227722893,0.0028719628,4.3514e-07,72,"VIV_CNPV2018","Baranquilla"
"812",632,32652678,-74.804863,10.938776,61,"08","001","000","08001000","3001","080011000000003001","12","08001100000000300112","11","0800110000000030011211","0000000000000",5422.89069204,10.9387483088,-74.8049231113,0.00310445001,4.4843e-07,48,"VIV_CNPV2018","Baranquilla"
"813",635,32661700,-74.818085,10.929759,68,"08","001","000","08001000","2902","080011000000002902","04","08001100000000290204","14","0800110000000029020414","0800101090226",2507.73538646,10.9296186264,-74.818122901,0.0019700628,2.0736e-07,26,"VIV_CNPV2018","Baranquilla"
"814",636,32665786,-74.8189826,10.9487653,48,"08","001","000","08001000","3705","080011000000003705","12","08001100000000370512","10","0800110000000037051210","0800101080099",4375.30260543,10.9489206124,-74.8187248045,0.00258045162,3.6181e-07,34,"RECUENTO 2022","Baranquilla"
"815",638,32674359,-74.8249196,10.9542983,42,"08","001","000","08001000","3705","080011000000003705","07","08001100000000370507","14","0800110000000037050714","0000000000000",14425.4649765,10.9541758096,-74.8257998335,0.00518812489,1.19291e-06,86,"VIV_CNPV2018","Baranquilla"
"816",639,32674864,-74.813662,10.9550159,54,"08","001","000","08001000","2701","080011000000002701","05","08001100000000270105","02","0800110000000027010502","0800101080165",14973.7079524,10.9555262824,-74.8127456036,0.00633746957,1.23826e-06,121,"VIV_CNPV2018","Baranquilla"
"817",640,32676566,-74.804955,10.938921,61,"08","001","000","08001000","3001","080011000000003001","12","08001100000000300112","11","0800110000000030011211","0000000000000",5422.89069204,10.9387483088,-74.8049231113,0.00310445001,4.4843e-07,48,"VIV_CNPV2018","Baranquilla"
"818",641,32678914,-74.805931,10.939464,67,"08","001","000","08001000","3001","080011000000003001","11","08001100000000300111","19","0800110000000030011119","0000000000000",1896.74214746,10.9394544155,-74.8057696432,0.00203216334,1.5684e-07,32,"VIV_CNPV2018","Baranquilla"
"819",642,32681585,-74.803566,10.939422,59,"08","001","000","08001000","3203","080011000000003203","05","08001100000000320305","16","0800110000000032030516","0800101070371",6343.31499982,10.9393738235,-74.803115139,0.00314075145,5.2454e-07,49,"RECUENTO 2022","Baranquilla"
"820",643,32682939,-74.822975,10.9516907,42,"08","001","000","08001000","3705","080011000000003705","06","08001100000000370506","04","0800110000000037050604","0800101080151",4612.47527005,10.9519338561,-74.8231535243,0.00246315943,3.8143e-07,37,"VIV_CNPV2018","Baranquilla"
"821",646,32688218,-74.8146679,10.9531505,54,"08","001","000","08001000","2701","080011000000002701","05","08001100000000270105","12","0800110000000027010512","0800101080156",17573.0440733,10.9529887291,-74.8152854072,0.00844132815,1.4532e-06,126,"VIV_CNPV2018","Baranquilla"
