"start_p10","hh_id","tratamiento_control","city","pledge","edad_hh","mujer_hh","escolaridad_hh","edad","edad_sq","afro","mujeres_1","educacionninguno","educacionprimaria_o_menos","educacionsecundaria_completa","educacionsecundaria_incompleta","educaciontecnica_teconologica","educacionuniversidad","educacionprimaria_o_menos_ninguno","hh_size","nino_0_a_5","nino_0_a_6","nino_13_a_17","nino_7_a_12","nino_18_a_24","nino_25_a_40","nino_41_a_65","nino_66","nino","nino_0_a_14","joven_15_a_24","adulto_25_59","adulto_mayor_60","adulto","adulto_mayor_65","adulto_mayor","hijos","padres","otros","moda_cmh_p9","poblacion_edad_trabajar_1","poblacion_edad_trabajar_juvenil_1","desempleo_1","desempleo_juvenil_1","participacion_laboral_1","participacion_laboral_juvenil_1","empleado_con_contrato_formal_1","empleado_con_seguridad_social_1","empleado_insatisfecho_laboralmente_1","empleado_con_sub_empleado_1_1","empleado_con_ingreso_menor_salario_minimo_1","empleado_canales_busqueda_formales_1","asalariados_1","n","empleados_1","desempleo_dummy","piso_tierra","piso_mejor","cocina_prov","bano_bald","bano_todas","satisfaccion_hh","n_rooms","n_bedrooms","n_baths","n_living","sspp","percepcion_agua","cocina_mejor","modd_ig_p4","modd_ig_p48","modd_ig_p49","modd_ig_p56","pobreza_modera_y_extrema_sisben","fuente_informal","ing","ing_insuf","gast","ingr_alimento","gast_sal","deuda","valor_deuda","fuente_ingreso","porct_ingreso_fuente","financiacion_deuda","precio_venta","ingreso_futuro","total_ahorro","meses_ahorro","cuenta_ahorro","visita_medico","diarrea","vomito","fiebre","irritaciones","i_health_perc","i_health_perc_sum","edad_0_a_6","edad_7_a_12","edad_13_a_17","edad_15_a_18","edad_18_a_24","edad_25_a_40","edad_41_a_65","edad_66","visita_medico_edad_0_a_6","visita_medico_edad_7_a_12","visita_medico_edad_13_a_17","visita_medico_edad_15_a_18","visita_medico_edad_18_a_24","visita_medico_edad_25_a_40","visita_medico_edad_41_a_65","visita_medico_edad_66","diarrea_edad_0_a_6","diarrea_edad_7_a_12","diarrea_edad_13_a_17","diarrea_edad_15_a_18","diarrea_edad_18_a_24","diarrea_edad_25_a_40","diarrea_edad_41_a_65","diarrea_edad_66","vomito_edad_0_a_6","vomito_edad_7_a_12","vomito_edad_13_a_17","vomito_edad_15_a_18","vomito_edad_18_a_24","vomito_edad_25_a_40","vomito_edad_41_a_65","vomito_edad_66","fiebre_edad_0_a_6","fiebre_edad_7_a_12","fiebre_edad_13_a_17","fiebre_edad_15_a_18","fiebre_edad_18_a_24","fiebre_edad_25_a_40","fiebre_edad_41_a_65","fiebre_edad_66","irritaciones_edad_0_a_6","irritaciones_edad_7_a_12","irritaciones_edad_13_a_17","irritaciones_edad_15_a_18","irritaciones_edad_18_a_24","irritaciones_edad_25_a_40","irritaciones_edad_41_a_65","irritaciones_edad_66","i_health_perc_edad_0_a_6","i_health_perc_edad_7_a_12","i_health_perc_edad_13_a_17","i_health_perc_edad_15_a_18","i_health_perc_edad_18_a_24","i_health_perc_edad_25_a_40","i_health_perc_edad_41_a_65","i_health_perc_edad_66","i_health_perc_sum_edad_0_a_6","i_health_perc_sum_edad_7_a_12","i_health_perc_sum_edad_13_a_17","i_health_perc_sum_edad_15_a_18","i_health_perc_sum_edad_18_a_24","i_health_perc_sum_edad_25_a_40","i_health_perc_sum_edad_41_a_65","i_health_perc_sum_edad_66","i_healh","i_healh_edad_0_a_6","i_healh_edad_7_a_12","i_healh_edad_13_a_17","i_healh_edad_15_a_18","i_healh_edad_18_a_24","i_healh_edad_25_a_40","i_healh_edad_41_a_65","i_healh_edad_66","moda_cmh_p12","seguridad_barrio","instituciones_gobierno","instituciones_empresas_serv_pub","instituciones_policia","instituciones_jac","instituciones_asociaciones_locales","instituciones_iglesias","imagen_privados","privadas_bienestar","satisfecho_barrio","relacion_vecinos","satisfaccion","animo","nervioso","moral_baja","calmado","feliz","vitalidad","satisfecho","cosas_bien","no_controlar_cosas","seguridad","dificultades","energia","agotado","cansado","reducir_trabajo","baja_productividad","trabajo_sin_cuidado","i_vitalidad","i_rol_emocional","i_salud_mental","i_animo","i_satisfaccion","i_extra","i_mental","moda_cmh_p7","modg_ef_p2","modg_ef_p3","modg_ef_p4","modg_ef_p5","modg_ef_p6","modg_ef_p7","modg_ef_p25","modg_ef_p26","modg_ef_p27","modg_ef_p28","modg_ef_p29","modg_ef_p30","modg_ef_p8","modg_ef_p9","modg_ef_p10","modg_ef_p11","modg_ef_p12","modg_ef_p13","modg_ef_p14","modg_ef_p15","modg_ef_p16","modg_ef_p17","escucha","aceptacion","satisfaccion_comportamiento","mejorar_tristeza","saber_problemas","apoyo","i_ambiente_familiar","economic_empowerment_index","family_functionality","family_violence_index_C","family_responsiveness_index_C","family_functionality_index_c","family_functionality_index","oficios_frecuente","oficios_mejoramiento_frecuente","trabajo_frecuente","n_oficios","n_trabajo","oficio_first","oficio_second","oficio_third","horas_oficios","horas_trabajo","oficio_first_dummy","oficio_second_dummy","oficio_third_dummy","Interv_budget_subtotal_est","slope_50","FSI_endline","FSI_theta_endline","FSI_theta_se_endline","quejas","weights","time"
"43265078","uuid:fcbdb0fa-9ccb-4c19-a1cd-3935ec079d97",0,"Medellín",1,46,1,"primaria_o_menos",34.5,1322.5,0,0.5,0,0.5,0,0.5,0,0,0.5,2,0,0,0,0,0.5,0,0.5,0,0,0,0.5,0.5,0,1,0,0,0.5,0.5,0,69,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,2,0,TRUE,0,1,1,0,1,4,5,2,1,1,NA,3,0,2,1,NA,2,0,1,5,1,"1","5",1,1,"8","1",50,1,1.2e+07,4,1,NA,0,0,0.5,0,0.5,0,1,1,0,0,0,0,0.5,0,0.5,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0.5,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0.5,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0.5,0,0.5,0,1,NA,0,0,0,1,0,1,0,1,"2",0,0,0,0,0,0,"1","2","2",3,4,2,5,3,5,3,5,4,3,3,4,3,5,3,2,1,1,1,0.6875,0,0.75,0.25,0.75,0.5625,0.529411764705882,1.5,3,3,3,4,3,3,1,1,0,0,0,0,4,4,4,4,4,4,4,3,3,4,4,4,4,5,4,4,0.791666666666667,0.0833333333333333,57,1,0.791666666666667,0.875,4,1,1,0,0,0,1,0,0,NA,NA,TRUE,FALSE,FALSE,5.39375724316764,0.2,0.809207966578009,0.882596763377132,NA,0,1.27640449438202,0
"43268570","uuid:b712770f-8edf-4f0d-825d-2711a3b82b29",1,"Medellín",2,42,1,"secundaria_completa",21.25,677.75,0,0.5,0.25,0.5,0.25,0,0,0,0.75,4,1,0.25,0,0.25,0,0.25,0.25,0,0.5,0.5,0,0.5,0,0.5,0,0,0.5,0.5,0,85,2,0,0,NA,1,NA,1,1,0,0,0,1,1,4,2,FALSE,0,1,0,0,1,5,5,2,1,1,NA,4,0,1,1,NA,1,0.25,1,1,0,"4","1",0,1,"8","1",50,1,1.7e+07,5,1,NA,1,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2",0,0,0,1,0,0,"1","2","2",4,5,5,5,5,5,5,5,5,4,5,4,5,5,5,3,2,2,2,0.875,0.25,1,1,1,0.875,0.808823529411765,1.5,3,3,3,4,4,4,1,1,1,0,0,1,4,4,4,4,4,4,3,4,3,3,4,4,4,5,5,5,0.875,0.166666666666667,58,1,0.875,0.8125,4,1,1,1,0,1,0,0.5,0.5,NA,60,FALSE,TRUE,TRUE,4.961886,0.5,0.46535996605012,-0.70101889087102,NA,1,1,0
"43269156","uuid:13f59e9a-a57b-4f4a-a64e-f783f86f9d8e",1,"Medellín",3,72,1,"ninguno",32.8571428571429,1457.14285714286,0,0.285714285714286,0.142857142857143,0.285714285714286,0.142857142857143,0.428571428571429,0,0,0.428571428571429,7,0,0,0,0.142857142857143,0.285714285714286,0.285714285714286,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.428571428571429,0.142857142857143,0.857142857142857,0.142857142857143,0.142857142857143,0.285714285714286,0.142857142857143,0.571428571428571,230,6,2,0,NA,0.166666666666667,0,0,1,0,0,1,0,0,7,1,FALSE,0,1,1,0,1,4,4,3,1,1,NA,3,0,1,1,NA,NA,0.285714285714286,NA,2,0,"2","1",1,0,NA,"2",100,NA,5e+07,5,1,NA,NA,0,0,0,0,0,0,0,0,0.142857142857143,0,0.142857142857143,0.285714285714286,0.285714285714286,0.142857142857143,0.142857142857143,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,"2",0,0,0,0,0,0,"1","2","2",3,4,4,5,5,4,4,3,4,4,5,4,5,3,3,3,2,2,2,0.5,0.25,0.875,0.75,0.75,0.875,0.661764705882353,1.28571428571429,3,3,3,3,3,3,1,1,1,1,1,1,4,3,4,4,4,4,3,3,3,3,4,4,4,4,4,4,0.75,0.25,53,0.958333333333333,0.75,0.75,4,0.5,0.5,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,11,0,TRUE,TRUE,TRUE,6.197619,0.34,0.683150445584618,0.302030166292446,NA,0,1,0
"43275340","uuid:4531cb1b-dc9b-4bd1-b158-d1bab4a85710",1,"Medellín",2,67,1,"primaria_o_menos",44.3333333333333,2223,0,0.333333333333333,0,1,0,0,0,0,1,3,0,0,0,0,0,0.666666666666667,0,0.333333333333333,0,0,0,0.666666666666667,0.333333333333333,1,0.333333333333333,0,0.666666666666667,0.333333333333333,0,133,3,0,0,NA,0.333333333333333,NA,0,1,0,0,1,1,1,3,1,FALSE,0,1,1,1,1,3,4,2,2,2,NA,3,0,3,1,NA,NA,1,NA,5,1,"1","5",1,0,NA,"2",80,NA,6e+07,3,1,NA,NA,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0.666666666666667,0.666666666666667,0,0,0,0,0,0.666666666666667,0,0.333333333333333,NA,0,0,0,0,0.333333333333333,0,0,NA,0,0,0,0,0,0,0.333333333333333,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0.333333333333333,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0.333333333333333,0,0,0,0,0,0.333333333333333,0,0.333333333333333,1,NA,0,0,0,0,1,0,1,1,"3",1,1,0,1,1,0,"3","2","1",4,3.5,3.5,1,3.5,3.5,3.5,2.5,3.5,2.5,2.5,3.5,3.5,5,3,4,1.5,1.5,2,0.65625,0.166666666666667,0.46875,0.625,0.625,0.5,0.485294117647059,1.33333333333333,1,3,2,2,2,3,0,0,0,1,1,1,0,2,4,2,1,4,2,2,1,2,2,4,3,3,3,4,0.541666666666667,0.125,33,0.541666666666667,0.541666666666667,0.4375,3,0.666666666666667,0.666666666666667,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0,NA,48,TRUE,TRUE,FALSE,5.4132246332374,0.34,0.594215539180787,-0.107565671909259,NA,0,1,0
"43279706","uuid:139c61a7-ea06-41d8-bda5-70df4089cf80",1,"Medellín",3,41,1,"primaria_o_menos",22,629,0,0.5,0,0.5,0,0.25,0.25,0,0.5,4,0,0,0.25,0.25,0.25,0,0.25,0,0.5,0.25,0.5,0.25,0,0.5,0,0,0.75,0.25,0,88,3,2,0,0,0.666666666666667,0.5,1,1,0.5,0.5,0.5,0.5,1,4,2,FALSE,0,1,0,0,1,NA,6,3,1,1,NA,3,0,2,1,NA,1,0.25,0,2,0,"3","1",1,1,"8","2",100,0,9e+07,4,1,NA,1,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0.25,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,"2",0,0,0,0,1,0,"3","4","4",4,4,3,2,3,4,4,4,2,4,4,2,4,4,4,2,2,2,2,0.625,0.25,0.5625,0.5,0.25,0.625,0.514705882352941,1.5,4,3,2,3,3,3,1,1,0,1,1,1,3,3,2,4,1,2,4,3,3,2,5,4,3,4,4,4,0.75,0.208333333333333,45,0.625,0.75,0.75,3,0.333333333333333,0.333333333333333,0.666666666666667,0,0.666666666666667,0,0,0.333333333333333,NA,0,FALSE,FALSE,TRUE,5.534969,0.62,0.457422731498699,-0.737574371396638,NA,0,1,0
"43285019","uuid:cc0d094c-aed1-4c04-a13a-ee905cced17b",0,"Cali",1,62,1,"primaria_o_menos",62,3844,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,62,1,0,0,NA,1,NA,1,1,1,1,1,0,1,1,1,FALSE,0,1,1,0,1,4,2,1,1,1,NA,3,0,2,1,NA,NA,1,NA,3,0,"1","3",1,0,NA,"1",100,NA,2.5e+07,4,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,"2",0,0,0,0,0,0,"1","2","2",3,4,3,5,5,5,5,4,4,4,5,4,5,4,5,4,2,2,2,0.8125,0.25,1,0.5,0.75,0.875,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,0,1,0,NA,0,FALSE,TRUE,FALSE,7.47145961897375,0.24,0.642511002601484,0.114862411967242,NA,0,0.638202247191012,0
"43286202","uuid:d580a7b6-0abd-42f8-b162-6af9d2526c12",1,"Medellín",2,48,1,"secundaria_completa",39,1721.66666666667,0,0.666666666666667,0,0.333333333333333,0.666666666666667,0,0,0,0.333333333333333,3,0,0,0,0,0.333333333333333,0,0.666666666666667,0,0,0,0.333333333333333,0.666666666666667,0,1,0,0,0.333333333333333,0.666666666666667,0,117,3,1,0,0,1,1,1,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,3,3,FALSE,0,1,1,0,1,3,4,2,1,1,NA,3,0,2,3,1,1,0.333333333333333,1,1,0,"2","2",1,1,"8","2",30,1,1.2e+07,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0.666666666666667,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,"2",1,0,0,0,0,0,"1","2","2",2,3,2,4,5,5,5,2,4,4,4,4,5,4,3,2,1,1,1,0.4375,0,0.9375,0.25,0.75,0.8125,0.573529411764706,1.66666666666667,3,3,3,3,3,3,1,0,0,1,1,0,4,2,1,1,1,4,3,3,0,1,4,4,4,4,4,4,0.75,0.125,38,0.541666666666667,0.75,0.4375,3,0.333333333333333,0.333333333333333,1,0,1,0,0,0.333333333333333,NA,48,FALSE,FALSE,TRUE,5.422706,0.54,0.445876265096644,-0.790752417851678,NA,1,1,0
"43347982","uuid:bee29f1d-4dda-4362-b6ee-b4cc850fedff",0,"Medellín",1,54,1,"ninguno",28.25,1104.25,1,0.5,0.5,0,0,0.5,0,0,0.5,4,1,0.25,0,0,0.25,0.25,0.25,0,0.25,0.25,0.25,0.5,0,0.75,0,0,0.5,0.25,0.25,113,3,1,0,NA,0.333333333333333,0,0,1,0,0,1,0,1,4,1,FALSE,0,0,1,0,1,4,5,3,1,1,NA,3,0,1,1,NA,NA,1,NA,5,1,"1","5",1,0,NA,"1",100,NA,8.5e+07,5,1,NA,NA,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0,1,0,0,0,0,0,0,1,0,1,"2",0,0,0,0,0,0,"1","2","2",3,4,2,3,3,4,1,2,4,3,2,4,3,2,1,3,2,2,2,0.25,0.25,0.4375,0.25,0.75,0.5,0.382352941176471,1.5,3,3,3,3,3,3,1,1,1,1,1,1,4,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,0.75,0.25,54,1,0.75,0.75,4,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0,NA,0,TRUE,FALSE,FALSE,0,0.38,0.740262968764987,0.56506582630265,NA,0,1.27640449438202,0
"4335238","uuid:8078c2c6-00e3-48a9-87c1-c94e1504aee7",1,"Cali",2,71,0,"primaria_o_menos",68,4633,0,0.5,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0.5,0.5,0,0,0,0,1,1,1,0.5,0,1,0,136,2,0,0,NA,0.5,NA,0,1,0,0,0,0,0,2,1,FALSE,0,1,0,0,1,NA,5,2,1,1,NA,2,0,3,3,1,NA,0.5,NA,4,0,"1","3",1,0,NA,"1",100,NA,35,3,3,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,"2",1,1,1,0,0,0,"1","2","2",3,4,3,3,3,4,5,4,4,4,3,4,4,3,2,3,1,1,1,0.5,0,0.6875,0.5,0.75,0.6875,0.514705882352941,1.5,3,3,3,3,3,3,1,1,1,1,0,0,3,2,1,2,1,2,3,3,3,3,4,4,4,4,4,4,0.75,0.166666666666667,41,0.458333333333333,0.75,0.75,3,1,1,0.5,0.5,0,0.5,0.5,0,40,NA,TRUE,TRUE,FALSE,3.57715,0,0.895382363940131,1.27947888701475,NA,0,1,0
"43380042","uuid:58447766-6054-48ed-83f1-6b0b18adfef2",1,"Medellín",2,61,1,"primaria_o_menos",61,3721,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,61,1,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0,1,1,0,1,5,5,1,1,1,NA,4,0,1,2,0,2,0,0,4,0,"1","5",1,1,"8","1",50,0,4e+07,5,2,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,1,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,1,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,NA,0,0,0,0,0,1,0,1,"2",1,1,1,1,1,1,"1","1","2",5,5,2,3,3,4,4,4,5,4,4,5,5,4,3,3,2,2,2,0.625,0.25,0.625,0.25,1,0.875,0.61764705882353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,1,0,0,0,NA,TRUE,FALSE,FALSE,5.41928,0.44,0.480013967544579,-0.633528877468662,NA,1,1,0
"43380718","uuid:c07c1ba0-5091-4d68-a5bf-fec6aefa707e",1,"Medellín",2,55,1,"secundaria_completa",55,3025,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,55,1,0,0,NA,1,NA,0,1,0,0,1,0,0,1,1,FALSE,0,1,1,1,1,3,2,0,1,1,NA,3,0,1,2,1,NA,0,NA,1,0,"1","1",1,0,NA,"1",100,NA,2e+07,5,2,1,NA,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,1,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,NA,0,0,0,0,0,1,0,1,"3",0,0,0,0,0,0,"1","2","3",4,3,3,4,4,5,5,5,4,4,5,4,5,5,3,3,2,2,2,0.75,0.25,0.875,0.5,0.75,0.875,0.705882352941177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,0,1,0,NA,0,FALSE,TRUE,FALSE,2.660344,0.38,0.445876265096644,-0.790752417851678,NA,0,1,0
"43381830","uuid:ca18e835-ab39-4fa2-8d04-bdf8f9a6795d",1,"Medellín",3,53,1,"primaria_o_menos",56.5,3204.5,0,0.5,0.5,0.5,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0.5,0.5,1,0,0,0,1,0,113,2,0,0,NA,1,NA,0,1,0,0,0.5,0,0,2,2,FALSE,0,1,1,0,1,4,6,2,1,1,NA,3,0,4,1,NA,1,1,1,3,0,"1","3",1,1,"8","1",30,1,5e+07,2,1,NA,1,0.5,0,0.5,0,0,0.5,0.5,0,0,0,0,0,0,1,0,NA,0,0,0,0,0,0.5,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0.5,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,1,NA,0,0,0,0,0,1,0,1,"3",0,1,1,1,0,1,"3","2","2",2,4,2,5,3,4,3,4,4,4,2,4,2,5,5,3,2,2,1,0.8125,0.166666666666667,0.6875,0.25,0.75,0.5,0.558823529411765,1.5,3,3,3,3,3,3,1,0,0,0,0,1,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,0.75,0.0833333333333333,54,0.833333333333333,0.75,1,4,0.5,0.5,1,0,0.5,0,0.5,0,NA,0,FALSE,TRUE,FALSE,4.180328,0.44,0.895382363940131,1.27947888701475,NA,0,1,0
"43382433","uuid:c7f2ad36-3388-461d-a528-111c775ae7f6",1,"Medellín",2,47,1,"primaria_o_menos",38.3333333333333,1829.66666666667,0,0.333333333333333,0.333333333333333,0.666666666666667,0,0,0,0,1,3,0,0,0,0.333333333333333,0,0,0.666666666666667,0,0.333333333333333,0.333333333333333,0,0.666666666666667,0,0.666666666666667,0,0,0.333333333333333,0.666666666666667,0,115,2,0,0,NA,1,NA,0.5,1,0,0,0.5,0,0.5,3,2,FALSE,0,1,0,0,1,4,3,1,1,1,NA,4,0,1,1,NA,NA,1,NA,3,0,"1","4",1,0,NA,"1",90,NA,1e+07,5,1,NA,NA,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,"2",1,1,1,1,1,1,"1","2","2",3,4,3,2,3,4,4,3,4,4,3,4,1,4,3,2,2,1,2,0.5,0.166666666666667,0.5625,0.5,0.75,0.5,0.470588235294118,1.33333333333333,3,3,3,3,3,3,1,1,1,1,0,1,2,4,2,2,2,4,4,4,4,4,4,4,4,4,4,4,0.75,0.208333333333333,50,0.666666666666667,0.75,1,4,0.5,1,1,0,0.5,0.5,0,0,NA,60,TRUE,FALSE,FALSE,5.434512,0.32,0.895382363940131,1.27947888701475,NA,0,1,0
"43436157","uuid:2e3c814b-4407-4151-bc52-043c7bf16928",0,"Medellín",1,59,1,"primaria_o_menos",54,3266,0,0.333333333333333,0,0.666666666666667,0.333333333333333,0,0,0,0.666666666666667,3,0,0,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0.666666666666667,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0,162,3,0,0,NA,1,NA,0.666666666666667,1,0,0,0.666666666666667,0.333333333333333,0.666666666666667,3,3,FALSE,0,1,0,0,1,4,4,3,1,1,NA,3,0,2,1,NA,NA,0,NA,3,0,"1","3",1,0,NA,"3",50,NA,5e+07,4,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,"2",0,0,0,0,0,0,"3","3","2",3,4,5,3,3,3,3,5,4,3,3,3,3,5,3,3,1,1,1,0.75,0,0.5,1,0.75,0.5,0.514705882352941,1.33333333333333,3,3,3,3,3,3,1,1,1,1,1,1,2,2,3,4,2,4,3,3,3,3,4,4,4,4,4,4,0.75,0.25,47,0.708333333333333,0.75,0.75,3,0.666666666666667,0.666666666666667,1,0,1,0.333333333333333,0.333333333333333,0,NA,48,TRUE,TRUE,FALSE,5.70136311919847,0.22,0.480600925170252,-0.630825603687898,NA,0,0.797752808988765,0
"43441449","uuid:c5a22531-3276-4ab1-8f38-28cec872b297",1,"Medellín",2,51,1,"primaria_o_menos",25,965.666666666667,0,0.666666666666667,0,0.666666666666667,0,0.333333333333333,0,0,0.666666666666667,3,0,0,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0,0.666666666666667,0.666666666666667,0,0.333333333333333,0,0.333333333333333,0,0,0.333333333333333,0.333333333333333,0.333333333333333,75,1,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,3,0,NA,0,1,1,1,1,5,5,2,1,1,NA,3,0,3,1,NA,NA,0.666666666666667,NA,5,1,"1","5",1,0,NA,"1",100,NA,5e+07,3,1,NA,NA,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0,0,0,0.333333333333333,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,"2",1,1,1,1,1,1,"1","4","1",3,5,2,2,3,3,3,4,4,4,3,4,5,3,3,3,2,2,2,0.5625,0.25,0.4375,0.25,0.75,0.75,0.514705882352941,1.66666666666667,3,3,3,3,3,3,1,1,1,1,1,1,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,0.75,0.25,56,0.916666666666667,0.75,1,4,0.5,0.5,0,0.5,0,0.5,0,0,0,NA,TRUE,FALSE,FALSE,3.493807,0.44,0.308185151203505,-1.4248983284787,NA,0,1,0
